,Interval,Product,Pice,Order Quantity,Year,Month
1195,25/08/2022,Acer Aspire 5 Core i3 8GB 256GB SSD Iris Xe Graphics 14&#039;&#039; FHD Blue Silver Laptop | Windows 11 Home  | A514-54-38DQ,"9,999",1,2022,August
1196,29/08/2022,Acer Swift X Core i7-11390H 16GB 1TB SSD NVIDIA® GeForce RTX™ 3050 (4GB) 16.1&quot; FHD Gray Laptop | Windows 11 Home | SFX16-51G-793C,"22,999",1,2022,August
1197,30/08/2022,Acer Swift X AMD Ryzen™ 7 5700U 16GB 1024GB SSD NVIDIA® GeForce GTX™ 1650 (4GB) 14&quot; FHD Blue Silver Laptop| Windows 11 Home | SFX14-41G-R8WT,"19,199",1,2022,August
1198,30/08/2022,Acer Swift 5 Core i7-1165G7 8GB 512GB SSD 14&quot; FHD Green Laptop | Windows 10 Pro | SF514-55T-74K2,"22,999",1,2022,August
1199,31/08/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,599",2,2022,August
1200,31/08/2022,Acer Chromebook 11.6&#039;&#039; HD Celeron N4020 4GB eMMC 32GB Google Chrome 3 YR FRR | C733-C1WV,"6,499",1,2022,August
1201,02/09/2022,Acer Travelmate Ryzen 7 PRO 4750U 8GB 512GB SSD 15.6&#039;&#039; FHD Windows 10 Pro | TMP215-41-R7HK,"13,699",2,2022,September
1202,02/09/2022,Acer TMP 614 65W 3PHY BLK AC Adapter- ADT ONLY (RETAIL PACK),"1,299",2,2022,September
1203,02/09/2022,Acer Swift X Core i7-11390H 16GB 1TB SSD NVIDIA® GeForce RTX™ 3050 (4GB) 16.1&quot; FHD Gray Laptop | Windows 11 Home | SFX16-51G-793C,"22,999",1,2022,September
1204,03/09/2022,Acer Spin 1 14&quot; HD SlimBezel Touch Celeron N4500  8GB eMMC 128GB SP114-31-C5MF,"9,399",2,2022,September
1205,03/09/2022,Predator Helios 300 Core i7 16GB 1TB SSD GeForce RTX™ 3060 (6GB) 15.6&#039;&#039; FHD Black Laptop | Windows 10 Home | PH315-54-79VY,"32,999",1,2022,September
1206,05/09/2022,Acer C202i Projector 300 lm | MR.JR011.001,"6,999",2,2022,September
1207,05/09/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,999",1,2022,September
1208,06/09/2022,Predator Triton 300 SE Core i7 16GB 1TB SSD GeForce RTX™ 3060 (6GB) 14&#039;&#039; FHD Silver Laptop | Windows 11 Home | PT314-51s-73NZ,"29,999",1,2022,September
1209,07/09/2022,Acer Nitro 5 17.3&#039;&#039; i7-11800H 16GB 256GB SSD+1000GB HDD RTX 3060 6GB Windows 11 Home | AN517-54-73V1,"29,999",1,2022,September
1210,07/09/2022,Acer Spin 1 14&quot; HD SlimBezel Touch Celeron N4500  8GB eMMC 128GB SP114-31-C5MF,"9,399",1,2022,September
1211,12/09/2022,Acer Spin 1 SP111-33-C0BM|Celeron N4020|11.6 HD Multi Touch LCD| 4GB Memory|500GB HDD|SD|802.11ac + BT|0.3MP Camera + Mic|WIN11H,"5,899",1,2022,September
1212,13/09/2022,Acer slim mouse AMR020 Wireless RF 2.4G Mist Green Retail pack,399,1,2022,September
1213,13/09/2022,Targus - Amosphere Backpack 17-18 Inch BLK,999,1,2022,September
1214,13/09/2022,Acer Travelmate P2 15.6&#039;&#039;FHD i5-1135G7 8GB 256GB SSD + 1TB HDD MX330 2G-GDDR5 Win 10 Pro | TMP215-53G-51MU,"14,999",1,2022,September
1215,14/09/2022,Acer Chromebook 14&#039;&#039;HD Celeron N4020 4GB OB eMMC 32GB Google Chrome OS | CB314-1H-C1J4 + Free Targus Work-In Case,"5,399",4,2022,September
1216,15/09/2022,Acer Aspire 5 i5-1135G7 15.6&quot; NVIDIA® GeForce® MX450 2G-GDDR5 8GB 512GB SSD Windows 11 Home Silver |A515-56G-53FL,"12,699",1,2022,September
1217,17/09/2022,Acer Aspire A515-57-74W4 15.6&#039;&#039;FHD IPS i7-1255U 16GB (8GB+8GB) |1024GB SSD | Win 11 Home,"17,999",1,2022,September
1218,20/09/2022,Acer PJ | X1128i | 4500Lm | 20000/1 | HDMI | Data Projector,"7,299",1,2022,September
1219,22/09/2022,Acer Aspire A515-57-74W4 15.6&#039;&#039;FHD IPS i7-1255U 16GB (8GB+8GB) |1024GB SSD | Win 11 Home,"17,999",1,2022,September
1220,23/09/2022,Acer PJ | X1128i | 4500Lm | 20000/1 | HDMI | Data Projector,"7,299",1,2022,September
1221,25/09/2022,Acer Aspire 3 15.6&#039;&#039;HD Celeron N4020 4GB OB 256GB SSD Windows 11 Home | A315-34-C6VP,"5,799",2,2022,September
1222,25/09/2022,Acer Aspire 3 Core i5-1035G1 4GB 1TB HDD 15.6&quot; FHD Black Laptop | Windows 10 Home | A315-56-54QD,"7,899",1,2022,September
1223,25/09/2022,Acer XC-840|N4505|8GB|1000GB HDD|DVD writer|USB Keyboard &amp; Mouse|Win11H(NO WIFI),"6,199",1,2022,September
1224,27/09/2022,Acer TMP215-53-55QM 15.6&#039;&#039;FHD IPS i5-1135G7 8GB 512GB PCIe NVMe SSD Wifi BT FPR B/L KB TPM2.0 Win10+Win11 Pro,"15,599",4,2022,September
1225,27/09/2022,Acer Swift X Core i7-11390H 16GB 1TB SSD NVIDIA® GeForce RTX™ 3050 (4GB) 16.1&quot; FHD Gray Laptop | Windows 11 Home | SFX16-51G-793C,"19,999",1,2022,September
1226,27/09/2022,Acer Chromebook Spin 512 12&#039;&#039; HD IPS-Touch N4500 4GB eMMC 32GB Stylus Pen Google OS | R853TNA-C8CU,"9,399",1,2022,September
1227,29/09/2022,Acer Aspire 3 15.6&quot; Intel Core i7 8GB 512GB SSD Windows 10 Home Silver | A315-58,"15,999",1,2022,September
1228,29/09/2022,Acer Aspire 5 Core i3 8GB 256GB SSD Iris Xe 14&#039;&#039; FHD Black Silver Laptop | Windows 10 Home | A514-54-31L8,"8,799",1,2022,September
1229,29/09/2022,Acer Vero Green PC Core i5 8GB 512GB SSD Iris Xe 15.6&quot; FHD Laptop | Windows 11 Home | PCR Materials | AV15-51-58PA,"13,899",1,2022,September
1230,29/09/2022,Acer Swift 3 Core i7 8GB 512GB SSD 14&quot; FHD Silver Laptop | Windows 11 Home  | SF314-511-51D6,"17,299",1,2022,September
1231,30/09/2022,Acer Nitro 5 Ryzen 5 16GB 512GB SSD GeForce RTX™ 3060 (6GB) 17.3&#039;&#039; FHD Black Laptop | Windows 11 Home | AN517-41-R5QG,"24,799",1,2022,September
1232,30/09/2022,Predator Triton 300 SE Core i7 16GB 1TB SSD GeForce RTX™ 3060 (6GB) 14&#039;&#039; FHD Silver Laptop | Windows 11 Home | PT314-51s-73NZ,"29,999",1,2022,September
1233,04/10/2022,Acer Slim Mouse AMR020 Wireless RF 2.4G Silver Retail Pack,399,1,2022,October
1234,04/10/2022,Acer slim mouse AMR020 Wireless RF 2.4G Mist Green Retail pack,399,1,2022,October
1235,04/10/2022,Targus - Amosphere Backpack 17-18 Inch BLK,999,1,2022,October
1236,05/10/2022,Acer Extensa i5-1135G7 8GB 512GB SSD 15.6&#039;&#039; FHD Win10Pro Black | EX215-54-52XX,"10,999",2,2022,October
1237,05/10/2022,Acer Extensa 15.6&#039;&#039; FHD N4500 8GB 256GB SSD Windows 10 Home | EX215-32-C4QP,"5,799",1,2022,October
1238,10/10/2022,Acer Aspire A515-57-546Q 15.6&#039;&#039;FHD IPS i5-1235U 8GB (4GB+4GB) |512GB SSD | Win 11 Home|e,"12,999",1,2022,October
1239,11/10/2022,Acer Extensa 15.6&#039;&#039; FHD N4500 8GB 256GB SSD Windows 10 Home | EX215-32-C4QP,"5,799",1,2022,October
1240,12/10/2022,Acer Projector 4000 lm HDMI| X118HP,"6,599",6,2022,October
1241,12/10/2022,Acer XC-840|N4505|8GB|1000GB HDD|DVD writer|USB Keyboard &amp; Mouse|Win11H(NO WIFI),"6,199",3,2022,October
1242,16/10/2022,Acer Spin 1 SP111-33-C0BM|Celeron N4020|11.6 HD Multi Touch LCD| 4GB Memory|500GB HDD|SD|802.11ac + BT|0.3MP Camera + Mic|WIN11H,"5,899",1,2022,October
1243,16/10/2022,Acer Spin 3 SP314-54N-51X9|i5-1035G1|14&#039;&#039;FHD TOUCH|8GB|256GB NVMe|WiFi+BT|CAM|BL|FPR|STYLUS|Win10H,"14,599",1,2022,October
1244,17/10/2022,Acer Spin 3 SP314-54N-51X9|i5-1035G1|14&#039;&#039;FHD TOUCH|8GB|256GB NVMe|WiFi+BT|CAM|BL|FPR|STYLUS|Win10H,"14,599",2,2022,October
1245,17/10/2022,Acer Projector 4000 lm HDMI| X118HP,"6,599",1,2022,October
1246,17/10/2022,JBL TUNE 600BTNC Bluetooth Noise Cancelling Wireless On-Ear Headphones,"1,699",1,2022,October
1247,18/10/2022,JBL TUNE 600BTNC Bluetooth Noise Cancelling Wireless On-Ear Headphones,"1,699",2,2022,October
